what,kind,bundleId,bundleVersion,description,time
activated,view,com.powerflasher.fdt.ui,3.5.0.1040,"com.powerflasher.fdt.ui.views.FlashExplorer",1260458007530
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1260458010013
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260458014258
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260458015741
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1260458015848
stopped,bundle,org.eclipse.mylyn.ide.ant,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.ide.ant",1260458016226
stopped,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1260458016227
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1260458016227
stopped,bundle,org.eclipse.mylyn.java.tasks,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.java.tasks",1260458016227
stopped,bundle,org.eclipse.mylyn.java.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.java.ui",1260458016228
stopped,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1260458016228
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1260458016228
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1260458016229
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1260458016230
stopped,bundle,com.powerflasher.fdt.enterprise.ui,3.5.0.1040,"com.powerflasher.fdt.enterprise.ui",1260458016230
stopped,bundle,com.powerflasher.fdt.core.debugger.adapter,3.5.0.1040,"com.powerflasher.fdt.core.debugger.adapter",1260458016231
stopped,bundle,com.powerflasher.fdt.professional.ui,3.5.0.1040,"com.powerflasher.fdt.professional.ui",1260458016231
stopped,bundle,com.powerflasher.fdt.swfviewer,3.5.0.1040,"com.powerflasher.fdt.swfviewer",1260458016231
stopped,bundle,com.powerflasher.fdt.ui.launch,3.5.0.1040,"com.powerflasher.fdt.ui.launch",1260458016231
stopped,bundle,com.powerflasher.fdt.ui.mxml,3.5.0.1040,"com.powerflasher.fdt.ui.mxml",1260458016231
stopped,bundle,com.powerflasher.fdt.ui.swcoutline,3.5.0.1040,"com.powerflasher.fdt.ui.swcoutline",1260458016231
stopped,bundle,com.powerflasher.fdt.ui,3.5.0.1040,"com.powerflasher.fdt.ui",1260458016232
stopped,bundle,com.powerflasher.fdt.classpatheditor.ui,3.5.0.1040,"com.powerflasher.fdt.classpatheditor.ui",1260458016232
stopped,bundle,com.powerflasher.fdt.core.mxml,3.5.0.1040,"com.powerflasher.fdt.core.mxml",1260458016232
stopped,bundle,com.powerflasher.fdt.core.dom,3.5.0.1040,"com.powerflasher.fdt.core.dom",1260458016232
